entry_id,compound,efficiency (%),Open circuit voltage (V),Short circuit current density (A/m²),Fill factor,Band gap (eV)
eI0Xq5ptGBEsIasCbAvdpEP0SspS,MAPbI3,14.6,1.034,211.0,0.67,1.6
eI688kTDiW0srnJkSdTS5BH_EFNA,MAPbBr0.9I,11.79,0.96,173.0,0.71,1.72
eIDxIi9FEyhNU0JjXO6-P4EVLBeR,MAPbI3,17.77,1.044,235.79000000000002,0.72,1.6
eIIcA91l3nBoA7dEijKmPS1VAm_E,MAPbI3,10.5,1.01,192.0,0.73,1.6
eIK8ljfa8TEfdSTnTetrLBMJ6O0y,MAPbI3,16.29,0.95,220.79999999999998,0.782,1.6
eIOXn6ZowAf891eDyOS14oE-9j_p,MAPbI3,17.52,1.03,227.60000000000002,0.747,1.6
eIOkINe7nMp6Toyj-EeCrIj90y-t,Cs2SnI6,0.96,0.51,54.1,0.35,1.48
eISjf5G364ZiUTuBdQm7uSJDvRkt,FA0.83MA0.17PbBr0.51I2.49,16.9,1.12,233.9,0.67,1.61
eIn9q_1iBXMe8zdem-P2IHv0uqgg,MAPbI3,2.6,0.63,109.0,0.37,1.6
eIpfYIG0VVc8bQsN0fxxfZ-Mhu74,FA0.85MA0.15PbBr0.45I2.55,17.96,1.128,224.89999999999998,0.708,
eIxqYNUwPvRV3RUq1eeTqUv7tFIz,MAPbI3,16.72,1.02,211.20000000000002,0.774,1.6
eJ-_nTVIOgYFrgWTQYCd_uI-QyO5,MAPbI3,10.58,0.915,188.79999999999998,0.62,1.6
eJ-rUpcE3wIHwXHrOyVnUncv8CdI,MAPbI3,12.9,0.97,194.0,0.6779999999999999,1.6
eJ1GpCdIErfRTpKSeOOOmVCC_C49,MAPbI3,12.8,1.0,187.0,0.6729999999999999,1.6
eJ4cOMnCyyexCd6VMD-GcX3C3Mzp,MAPbI3,10.8,1.085,155.6,0.64,1.6
eJdOVGh7fMzXWQEDpnWF8VJ2n4bI,MAPbI3,15.14,0.96,216.1,0.73,1.6
eJkzttv9OddWJ9bZ_66mfd9nzP8a,FA0.87MA0.13PbBr0.13I2.83,9.28,0.99,180.2,0.523,
eJy1i7UGN-rjkNGUbR_oclDCGqKv,MAPbI3,12.8,0.98,200.0,0.66,1.6
eK-z4_9U-NCS28DN0WuSY3D4coIK,CsPbBr3,8.53,1.54,70.1,0.789,
eK0koemXbiAOJH1eZvHGx5piBr04,MAPbI3,11.9,0.89,188.0,0.7559999999999999,1.6
eK0pKBxj_VPTBAu1yyteW8kl2KKI,MAPbI3,9.21,1.03,114.80000000000001,0.782,1.58
eK61NWtuRELowwSv9sTo1PIkVKAw,MAPbI3,6.7,0.805,171.0,0.49,1.6
eK6N3oPBv8hJS2fvHoVyp3eWq3J6,Cs0.05FA0.79MA0.16PbBr0.51I2.49,16.87,1.05,228.0,0.703,1.63
eKGGEKE67jMu8372GEwr_Cj4-roC,Cs0.05FA0.79MA0.16PbBr0.51I2.49,15.25,1.1,206.1,0.6729999999999999,
eKW4Lu9TgHo2p2ePV85Oi6y5f9-l,CsPbBr2I,3.76,0.98,79.6,0.48,2.07
eKnJ9z_ObjKk-r5kZDPUtYpYjXl9,MAPbI3,18.0,0.88,182.0,0.7829999999999999,1.6
eKtPHZTUj02TZGPqztmTx99-0tRv,MAPbI3,17.4,1.13,222.5,0.75,1.6
eKwOhY-ltjwCEgkpwEN_kNMiHt5i,MAPbI3,11.62,0.96,214.89999999999998,0.569,1.6
eL1Jrxm5f2kBCiETsDHp8riY_8Yf,(PEA)2MA2Pb3I10,3.87,0.89,136.1,0.32,
eL2Q8vrfqiIwkGLGRG6wlP8L402Y,MAPbI3,14.05,0.96,215.5,0.71,1.6
eLBAwe6OB6C_M0iGe8wKKt2NVi4d,MAPbI3,13.8,0.7,204.5,0.7,1.6
eLEEF4GidovGgzyUHLqFl3fCu8cU,Cs0.05FA0.79MA0.16PbBr0.5I2.5,15.72,1.06,208.0,0.71,
eLLhSK_rGBx2b71SAeDzBjnr6oNc,MAPbI3,6.31,0.905,145.9,0.4639999999999999,1.6
eLPjbuobuAwUp6OW-u5FpAJcpJTY,MAPbI3,18.82,1.06,237.3,0.748,1.6
eLdSzvYEGmEIllk14X24Mu4jYPw7,MAPbI3,8.11,0.93,139.8,0.624,1.6
eLdYc5Lo5cA4wbTsjA6OMDrUOdPX,Cs0.05FA0.79MA0.16PbBr0.31I2.7,2.5,,,,1.59
eLspDnjJvsVjsdg5SCx6Obish3m9,MAPbI3,7.13,0.85,135.29999999999998,0.62,1.6
eM-gdAfLcqIRnCgrS5j6PRykm3Xn,MAPbI3,8.0,0.78,151.0,0.68,1.57
eM15dc5BcVGOcGZvYqYex13gAexd,MAPbI3,3.85,0.76,116.5,0.45,1.6
eM6cUnOAxyK50z-JOTdynL1vlghS,MAPbI3,12.73,0.953,224.4,0.595,1.6
eM7j4sWew8PC79DpvzZM0sKpjdkN,FA0.2MA0.8PbI3,12.89,0.99,185.10000000000002,0.7,1.56
eMB_O35nwuQbe4rGXj8rAuPrQBrR,CsPbBr3,3.48,0.82,74.6,0.57,
eMCg_56AVwfso4eAaVypzv5PJy8t,MAPbI3,0.0,0.01,15.600000000000001,0.29,1.6
eMG0lGXUHwipP4CLdBH9XUJB7cbA,CsPbBr2I,6.36,1.1,88.10000000000001,0.66,2.07
eMK5V-__rScpLWIcLwN9X182LIBD,MAPbI3,13.58,0.98,200.79999999999998,0.69,1.6
eMK5w1GC-4lBZ33thAAyCptPc0GG,Cs0.1MA0.9PbI3,8.3,0.73,174.0,0.65,
eMKCj5Lzq_XGDjIDN3Hp8pN99YcE,MAPbI3,20.29,1.05,200.0,0.74,1.6
eMRJ0TeeZI5IkR_1JVWv9XYybLy8,MAPbI3,14.31,1.05,189.8,0.718,1.6
eMbEL4flD5RfUskpY-tiwem9QbGN,MAPbI3,3.77,0.67,136.2,0.412,1.5
eMbwegIkyN4c3qmP1MZepirEg4pJ,CsPbBr3,2.7,0.89,44.0,0.68,
eMch0xGeq2Jt6WtFE8CEMhR1bHKT,MAPbI3,9.6,0.95,150.0,0.67,1.5499999999999998
eMdDHJrun5wEFD3P1xartr4vy9Cf,FA0.85MA0.15PbBr0.45I2.55,16.89,1.073,214.60000000000002,0.7340000000000001,
eMgBm7ZsKXgMD7vtY6YgUo1Qowxs,MAPbI3,17.8,1.08,217.0,0.773,1.61
eMhKys8tdm4PwAnGTq_S7tUaAMOv,MAPbI3,13.57,0.88,231.0,0.662,1.6
eMrktMPfCtQJ7ur02UdJ-9ppnnm1,MAPbI3,10.57,,,,1.6
eMtjcmlQbd7q27AY59J-dqe2ymG_,MAPbI3,18.22,1.11,218.5,0.75,1.6
eN55W323VK1XDQige3_AFyOmJq6Z,MAPbI3,16.65,1.112,209.89999999999998,0.7140000000000001,1.6
eN7r1IIxnwriT3ubQ8gy0NNoObgF,Cs0.05FA0.76MA0.19PbBr0.57I2.32,18.4,1.11,218.0,0.763,1.69
eNK3Y0F2HsZ8Kibx1cRR8gEHCX7-,FA0.85MA0.15PbBr0.45I2.55,12.1,0.98,201.0,0.61,1.6
eNP7pRKWoalYg5aJPhR7S52iRTWI,CsBi0.04Pb0.96I3,7.57,1.09,133.7,0.568,
eNc5KBMqjfGam1WjCKaaxU9yB0wl,MAPbI3,13.9,1.096,171.0,0.74,1.6
eNn3QEVcxpfbszeLdA7UP3Qjh-y3,CsPbBr3,9.41,1.264,54.699999999999996,0.6920000000000001,
eNpqrZashv7OeeQWZDyGuI1ncp5U,CsPbBr2I,5.44,1.13,76.6,0.62,2.07
eNwnEBZCXNqd6f347TOtMGzKhdRN,MAPbI3,13.52,1.07,190.2,0.6659999999999999,1.6
eNzTzfLnb-UJKhDEvIHhxSvH64Xo,MAPbI3,12.84,0.98,222.10000000000002,0.59,1.6
eOPPlVtEv5MAwrtGrTt7cffhj6BR,CsPbBrI2,11.72,1.116,145.5,0.722,1.89
eOYL9SvRpqsETDyFXHa7Ryid2EUr,MAPbI3,7.39,0.902,174.0,0.47,1.6
eOnlky2fB4kYFPz9FqgrTZLQ9B7l,MAPbI3,5.56,0.843,141.9,0.46,1.6
eOrhE6mid9aeeQEd7Y9-hXjOuKBc,MAPbI3,14.62,1.01,201.0,0.72,1.6
eP3F_SJs1-auNuO_6cwRfFrM2wSb,MAPbI3,1.68,0.68,70.4,0.39,1.6
ePAt-33a7URtdNUycbilWxKMwDs2,Cs0.08FA0.77MA0.15PbBr0.51I2.49,15.58,1.073,199.68,0.727,1.6
ePGtIQS9K9qDw5_XV9XZkBavEq1v,MAPbI3,11.07,0.9,172.8,0.711,1.5
ePJFWBXQDmOmFXGNw79Mbex9vwwJ,MAPbI3,15.38,1.07,234.4,0.61,1.6
ePN60q2NdlanDyBrnO2CYqo40Ibz,MAPbI3,12.83,0.91,204.0,0.69,1.6
ePT4WPf-vjrjqdZahhtUUaGCqYWp,FA0.25MA0.75Pb0.75Sn0.25I3,12.44,0.78,234.60000000000002,0.68,1.33
eP_KNgimyexWz2BuISJ9giqkP1pK,MAPbI3,0.1,0.05,150.0,0.3,1.6
ePgFIOx0OYHCsGVi9DZToe7r2YXO,MAPb0.98Zn0.02I3,16.11,1.057,220.9,0.6890000000000001,
ePkFCEdgW5WwlKI2-HGOm68qU-kI,FA0.7MA0.3PbBr0.10I2.90,19.22,1.07,243.0,0.737,1.58
ePpN3F5ypFJBkgujMe0wLGMY59sX,MAPbI3,8.39,0.6970000000000001,208.29000000000002,0.597,1.5
eQ-c20MSFLVTU-XbKMxHscFlhAwB,MAPbI3,16.5,1.082,226.5,0.732,1.6
eQ6xbp9Oxz-gJhoiUOqRBNCzqvQl,MAPbI3,14.4,0.969,234.0,0.65,1.56
eQFgus5bs063lwwadB4zrwkXKyqq,MAPbI3,14.48,1.06,203.70000000000002,0.6709999999999999,1.5499999999999998
eQH5tEVGb3qRTTcbOmD0V1b3QS6T,MAPbI3,13.1,1.0,200.3,0.654,1.6
eQIxASQZFi3Lls06He3CLPAGOCbM,MAPbI3,11.75,1.02,159.3,0.723,1.6
eQO-OAG4qCHrEKAoX9O9b-jvugS5,MAPbI3,13.03,0.97,212.0,0.633,1.6
eQRKUv6Lmq7vVWk_siYKjHgcvAuM,(PEA)2MA3Pb4I13,5.5,1.02,96.4,0.565,1.64
eQSvVTVZ3_zjD8ll5ZSfmGdIPnHL,MAPbI3,7.21,1.145,114.7,0.5479999999999999,1.6
eQU6_g2k9ZpZTXrGgSGXpAjlmRdK,FA0.4MA0.6PbI3,14.54,1.014,202.0,0.71,1.54
eQXwvcUpJ5sS9fkLRBMry6QbdN1G,FA0.9MA0.1PbBr0.1I2.9,18.91,1.06,227.7,0.7809999999999999,1.52
eQiSP1pWMHoqkGtkVze1kapsjrCQ,Cs0.1FA0.74MA0.13PbBr0.39I2.48,6.12,0.972,86.7,0.727,
eQsBze1ErlVEANp0GMHpWBgzFGDj,MAPbBrI2,14.02,1.06,165.0,0.802,
eR9QfE7beKLKRVXSoc4gxYRTltZn,MAPbI3,7.1,0.98,143.0,0.64,1.6
eR9arhy3NdUdcz4XvVaujgB1tWcP,MAPbBr3,10.2,0.94,152.0,0.59,
eRCk4VXiLK4zFJV76NLeref_ythG,CsPbBr3,8.11,1.4580000000000002,69.6,0.789,
eRcEeKj5fGceeqhQYfO4o5O7p0Jn,MAPbI3,11.74,0.947,219.1,0.5660000000000001,1.6
eRgjt8ICYCNIY1VJZ6eYIktJH1cu,Cs0.05FA0.79MA0.16PbBr0.51I2.49,12.26,0.986,199.5,0.624,
eRuRo-0mbbDtoA5Qv_MKgoDBzEKy,(NH4)6.8FA0.15MA1.7Pb7.8Br0.45I23.8,18.3,1.09,222.3,0.755,
eRwLhxT2uo420DK6m4ut7unpTZwB,FA0.97MA0.03PbBr0.09I2.91,10.46,1.07,,,
eS1X9wIgyfOw4_okDZAW3cvSQzi5,MAPbI3,15.51,1.08,204.3,0.7,1.6
eS4v8O2QD8aXhxDV7Mt11F4MlWc4,MAPbI3,11.25,0.9,208.2,0.62,1.6
eSH7Y5IS8OCbFvqZpjiaUXKkBrmM,MAPbI3,20.05,1.07,228.0,0.8220000000000001,1.6
eSHeMCHsJkwZtLa1pNLSHheU-YXd,MAPbI3,16.12,1.01,210.0,0.76,1.6
eSPD37vSsRfkWBxPhz_WlpB6qehY,MAPbI3,13.76,1.012,198.1,0.6859999999999999,1.6
eSTqKgSCkOxU4l763k69lwnPCuzl,FA0.85MA0.15PbBr3,1.47,0.862,24.8,0.6890000000000001,
eSiZzVceXty4yQGZJmImuoM2Jcv5,MAPbBrI2,10.6,1.12,167.0,0.57,
eSuol2lh8t30J6ysn4BbXfY4UvEL,MAPbI3,12.8,0.943,215.0,0.62,1.61
eSyvlSF61LysQB3UIyLJ2-bYKlAF,Cs0.05FA0.7885MA0.1615PbBr0.34I2.66,3.41,,,,
eSzxls3Nv9D12bDglRQkMjAkygni,Cs0.2FA0.65MA0.15PbBr0.55I2.55,14.63,1.11,219.4,0.606,1.85
eT-BxIbJa0jB9pJPAxtPYWdb8DiD,MAPbI3,4.46,0.78,136.4,0.42,1.6
eT0z_hAu3gjNHJTNTorUHt9Qn9PD,MAPbI3,1.36,0.525,77.2,0.335,1.6
eT1aADsk6lKU8M_nKtfHmV6T3wa5,MAPbI3,8.6,0.84,195.0,0.67,1.6
eTBRyn8qwZ0E05GqaiioYwdUp1Oq,MAPbI3,10.0,0.97,140.0,0.74,1.6
eTISXeaj3Sl8BWTj3j2G3P2XqJ_t,MAPbI3,13.5,1.03,182.0,0.69,1.6
eTJCV1r9ZGDZZV2GmMvD2U2qj2SO,MAPbI3,9.95,0.89,161.0,,1.6
eTKrAM2XrnJSvvDGRxWAtooHQtGk,MAPbI3,11.54,1.07,198.1,0.54,1.6
eTTy1taNSv-Tj4AlNmASgOMAqW2U,MAPbI3,13.5,0.99,220.0,0.72,
eThL5y2UksisfKlZDQB-e_VoArNR,Cs0.05FA0.79MA0.16PbBr0.51I2.49,0.25,0.5,22.0,0.26,
eTmcaooHk2EB80UpGEzwAR-_aK4b,MAPbI3,8.33,0.81,190.39999999999998,0.54,
eTp4rqP3m9exO5mmzGfbgiiGg1wr,MAPbI3,16.26,1.06,210.6,0.73,1.6
eTreskWagsZs4-lg5u6evdJRrzaJ,MAPbI3,10.2,0.95,149.0,0.72,1.6
eTs-79hHMDF63lwCQjIguJ06NgK-,MAPbI3,9.46,0.99,191.1,0.5,1.6
eTt11IiuGaMbsEn3zRkTXP2rzxaT,MAPbI3,21.2,1.12,234.0,0.81,1.6
eU3P68cr9lDuOVBxn8WHu_IEgicN,MAPbI3,15.3,1.02,220.0,0.68,1.6
eU5z4Ems2zdS4LhOh6qQ32Vv_Qui,MAPbI3,3.45,0.91,95.8,0.4,1.6
eUAuTMNTKVRj9GnfK_H0JttWQgTQ,MAPbI3,14.05,1.102,189.84000000000003,0.672,1.6
eUOlRJJCux8x5zdtViV_H1IkK3E-,MAPbI3,18.33,1.08,222.0,0.77,1.6
eUaQjuobr-nbnMxWVfWH6Fb2d1ci,MAPbI3,3.58,0.845,93.80000000000001,0.452,1.6
eUbtezaA4yQvsf4GA6B85CidDM9u,FA0.83MA0.17PbBr0.51I2.49,6.67,0.69,163.9,0.531,
eUpxVE-FwmcslARlb2cmnsiU2qN7,MAPbI3,14.12,1.01,221.70000000000002,0.73,1.5499999999999998
eUrs2z8pFtKU4QMfQc1cD-hFMyWB,FA0.95MA0.05PbBr0.15I2.85,16.41,1.0659999999999998,224.7,0.682,
eUy80aQTSF9aYb7xXFiD2Q7bwDUT,MAPbI3,20.18,1.083,229.4,0.812,1.6
eV1vvbAUbYh24wEyaRnFGGks0EJi,MAPbI3,9.52,0.99,97.8,0.492,1.6
eV9EXNd18R2tmKh-_iV8d92BNTGl,FA0.85MA0.15PbBr0.45I2.55,19.33,1.126,234.0,0.7340000000000001,
eVAXXSGrP7D4yjo_SgFuQx4kQwPP,MAPbI3,13.3,0.91,214.5,0.68,1.6
eVC8czvAkzZ2NnTgupI7rNgeNvJp,Cs0.1FA0.76MA0.14PbBr0.55I2.55,20.42,1.12,241.29999999999998,0.76,1.61
eVXfERs6O194xqJfgPb-Y4CDv9Br,MAPbI3,16.44,1.1,217.60000000000002,0.728,1.6
eVYg9SbiD79P1aMQcGB2skB1mMwx,MAPbI3,12.1,0.89,183.70000000000002,0.74,1.6
eVby2Aw3eCDBI4oEifFryEPr8vV4,AgCs2BiBr6,1.21,1.01,17.3,0.69,
eVspn8CwOjI5Hkl92ahsB22fafTw,CsPbBr3,10.18,1.602,76.2,0.8340000000000001,
eVvxeSF3deUCmzQOirQQZ9O_qH4k,MAPbI3,10.01,,,,1.6
eW1LTjwZnrO1ypdBcyB2gO2riaZ1,MAPbI3,16.6,1.09,209.0,0.73,1.6
eWfEc-kbVxR4h2d59FGVEN--JSBX,MAPbI3,10.42,0.98,181.5,0.586,1.6
eWfMu9GUvQVB35K7WrD1PfoNx7ZF,MAPbI3,10.9,0.96,182.0,0.6,1.5
eWfcslhubwn2YSRBBgROdqgOME7y,MAPbI3,17.28,1.039,246.0,0.6859999999999999,
eWhMP6SrdRxsV5t4ujWdRlA4Fdp9,MAPbI3,8.84,0.94,191.9,0.49,1.6
eWlWn-nS0LfObQOpScOK8L1oPoDJ,MAPbI3,19.91,1.113,231.20000000000002,0.774,1.6
eWsJiQXa2nZEYWo586v1kN-wqxVO,MAPbI3,16.7,1.103,208.93,0.725,1.6
eWssFBdJ1D2gvpjmLLdM6l0Q5iq-,MAPbI3,9.6,0.75,179.7,0.71,1.6
eWw11gY-KWBV1gDf21QQUAOniWMX,MAPb1.0I3,15.4,1.004,229.0,0.67,1.5499999999999998
eX-PhVEd9G6PYOeEKwQS3P3GuO82,MAPbBr3,5.6,1.355,52.0,0.79,
eX109cKaG5A-h2G8QhZZsKjD7xTs,Cs0.05FA0.81MA0.14PbBr0.43I2.57,18.72,1.15,218.79999999999998,0.7440000000000001,
eX3xzrBCwCu8i2L0pFXi6HnBa9XW,MAPbI3,11.23,0.86,217.0,0.6,1.6
eXAyZeBtObSK4pmFZUedR13bYclS,MAPbBr0.45I2.55,13.89,0.94,212.8,0.69,
eXE4AUGa8pdriBkYHk8t2Gq9ZvbV,MAPbI3,3.73,0.955,57.5,0.679,1.6
eXKfAXZDjsBmqQ8TecuHEZpe85ET,MAPbI3,6.0,0.85,146.8,0.48,1.6
eXQBlKJrIM1SatEIgz1PtVV9MtCW,MAPbI3,17.68,1.055,213.29999999999998,0.7859999999999999,1.6
eXicuehSX5i5m-WyW6-UcjBYbr48,MAPbBr1.25I75,8.33,1.065,149.9,0.52,1.76
eXjyIeuwYhNnpbceuJ0vQLfM6s-j,MAPbI3,11.8,0.99,214.0,0.55,1.6
eXl9ynXUGe49C0y_c53PyBHaGA5f,MAPbI3,7.0,,,,1.59
eXrB-mmI6qjmezCrnSEb-HzOu4dQ,MAPbI3,8.24,0.87,160.5,0.59,1.6
eXsce8MtihrnrBebz34rEnK0CyXq,Cs0.05MA0.95PbI3,6.29,1.01,86.89999999999999,0.72,1.51
eXyhYlLQKrB2JAIZXyvi32gSBS6w,(Ace)0.2MA0.8PbI3,17.63,1.128,220.10000000000002,0.71,
eY3q_mKVUfDM3fhbAAKof-ICnChm,MAPbI3,5.19,0.79,174.89999999999998,0.57,1.6
eY6atGpfbJQBezQo5BJlyTZ463jH,MAPbI3,9.81,0.934,176.0,0.596,1.6
eYD2UhbztwinXxCA0pJidjZPgwsb,BiFeO3,3.04,0.77,75.19,0.53,
eYVRdMCf-pZELuzal2xK7fYtCWAt,MAPbI3,7.64,0.89,136.4,0.63,1.6
eYXoYIEcb-7IOkYbggwIiYUM_u4S,Cs0.02FA0.38MA0.6PbBr0.025I2.975,14.91,1.06,194.3,0.7240000000000001,
eYljz43qpnh4QfvNPrcY0SjCwt3i,MAPbI3,12.6,0.96,170.0,0.75,1.59
eYr3T1tqFwmh_mQ9kf69JFc9Kh0q,Cs0.05FA0.83MA0.12PbBr0.36I2.64,10.07,0.8190000000000001,211.1,0.583,1.61
eYroUsDxv0DX-6gAJNHcczZyrEJc,SrTiO3,0.88,1.1,32.0,0.25,
eZ6SOk47CWrWDqChWWOtNJlv7DPC,Cs0.08FA0.8MA0.12PbBr0.36I2.64,16.55,1.015,233.5,0.698,
eZ6lFSO22LXCTTk2XSLlrX8-lguV,Cs0.05FA0.79MA0.16PbBr0.51I2.49,13.37,1.06,203.2,0.61,1.6
eZDn4Yw0hqXVn_LlQdTrah2Yt-pj,MAPbI3,17.58,1.09,209.4,0.77,1.6
eZJOjxrIS9Q6wAyFJErtRwRb0Jiz,FA0.6MA0.4Pb0.4Sn0.6I3,18.1,0.841,290.0,0.7440000000000001,1.25
eZJn91EaUwpHS2eH4HZXDRKcIGp5,MAPbI3,17.68,1.01,221.5,0.7879999999999999,
eZSq9H9-LCSlVGcsbDydImv0YfnA,Cs0.12FA0.5MA0.38PbBr0.96I2.04,13.16,1.15,172.60000000000002,0.6629999999999999,1.72
eZaa3MpX_ZFON7P6bNw_F5lcxR4w,MAPbI3,8.39,0.89,129.5,0.73,1.5499999999999998
eZoG4IYQTjibCl-ysQHbkABnnb5Y,MAPbI3,17.6,1.05,229.0,0.732,1.6
eZsVrfkdhiR3v947CmLZx7rF6Sua,MAPbI3,12.4,0.97,204.0,0.625,1.6
eZt6KAwtkEaSUvwx4maPn7r384O-,MAPbI3,8.2,1.048,164.0,0.473,1.6
e_3JXNwJ_U54RH54wSZuN6xr3ybw,MAPbI3,6.1,0.87,138.0,0.51,1.6
e_56wehnbqXrIrxeF65oN7R4dUem,MAPbI3,14.5,0.98,202.5,0.73,1.6
e_9wdAbhzL28nndqNBHzf0kg-Kto,MAPbI3,14.77,0.969,214.5,0.711,1.6
e_ELzL605hjZsTh1etOKDGzkEUXr,MAPbI3,9.9,0.96,177.0,0.584,1.6
e_JEsferWT-1H7e41MK09-YUwvJ_,Cs0.05FA0.79MA0.16PbBr0.48I2.52,19.57,,,,
e_PD5WGE2ljaNMzKl2sYStZ1dXi8,Cs3Bi2I9,0.0073,0.38,5.4,0.35,1.8
e_TtnP7UEf0-gEkeDinyiRBvBQwH,MAPbI3,12.66,1.04,200.3,0.608,1.5499999999999998
e_Xex0MgMnujNjSLewQyjnkclIrI,MAPbI3,13.5,0.984,195.10000000000002,0.728,
e_aVtb1J-gsIGXbk6lktgvT0kpPr,Cs0.05FA0.7885MA0.1615PbBr0.51I2.49,16.9,1.07,213.0,0.74,
e_p_sZeMDlwWYvPCnHTxpkWkfVQT,MAPbI3,19.08,1.09,224.0,0.7809999999999999,1.6
e_yWlHtab1-4lVATSxPzxcKPqtK4,Cs0.05FA0.79MA0.16PbBr0.51I2.49,18.1,1.128,213.2,0.752,
ea3Z2XOXWynBc9FqFZp_WD8a7rte,CsPbBr3,7.55,1.338,71.0,0.77,
ea7CjEhCnmI3Bkmvty2hMwoDMfh8,FA0.85MA0.15PbBr0.45I2.55,15.2,,,,1.5499999999999998
eaOX_EZK2Qgj6cWhPTuZnZntxPOZ,Cs0.1FA0.9PbI3,16.12,0.99,223.2,0.748,
eaQmfu7EADIpbqHu0yZEPE8AHg-c,MAPbI3,8.3,0.84,188.0,0.52,1.6
eaiFDIxu0KP429lLB5qSVjIOmRcs,MAPbBr0.3I2.7,16.16,1.06,200.79999999999998,0.76,1.5
eamUKCLSHoDGskLA-zKpiZztphM_,MAPbI3,4.18,0.59,125.1,0.56,1.6
earuCm5AHBF76MOw51AWzw9KCIEs,FA0.95MA0.05PbBr0.15I2.85,22.1,1.122,244.7,0.82,
eaxbYh6pp70rx6vg7odGu3l02TGr,MAPbI3,16.5,1.08,211.0,0.73,1.6
eazeqEfqAuqQAmhxti3s9p9jY4Mu,MAPbI3,12.97,1.03,216.0,0.586,1.6
ebDXk2d0gjI6_amC_MsEDfE0o28D,MAIn0.10Pb0.90I3,15.94,0.96,216.1,0.77,
ebO9__2kPyhzdwrcPWiaBkw5T_l-,MAPbI3,13.59,0.9,199.0,0.76,1.61
ebTt1Tpjnr9DXUug6KtXgyNxTTqe,MAPbI3,13.68,,,,1.6
ebh6FmR2k3dGabEWc-rgADzpDgYv,MAPbI3,11.09,0.95,182.89999999999998,0.638,1.6
ebhx2G6JPmk2ZsHaBDIPZBsxdQEF,FAPbBr3,6.6,1.443,60.7,0.772,
ebjSIDGqt8ppOx7y3IxHPrdgTUDs,MAPbI3,12.51,1.01,196.5,0.638,1.6
ebk5b6Ubz7ECuiz4e3GAJduR0qte,MAPbI3,15.7,0.94,206.29999999999998,0.87,1.6
ebnuthis3s6vMbt2p8RXoLUlCmo3,MAPbI3,18.03,1.003,243.6,0.738,1.6
eby39bMw5YL0cFP4346ncXr221f3,MAPbI3,11.77,1.0,197.10000000000002,0.6,1.6
ebyCvG4qAb__lsHb7PtTDNhdObDo,MAPbI3,10.96,1.055,185.79999999999998,0.56,1.6
ec-B7pXFGU_GJl86W3DdlMWPp4Hg,MAPbI3,13.53,0.988,194.85,0.7,1.6
ec2HRXWaGxgAXw_MmDISHHt2DXWx,FA0.85MA0.15PbBr0.45I2.55,15.66,1.03,196.0,0.78,
ec3Em44ZPjyQspHNLIVHKN8YOmwa,Cs0.05FA0.81MA0.14PbBr0.43I2.57,14.65,1.052,197.7,0.687,
ecDrfYOVp4JXoDYIYdUqswMw2wwL,MAPbI3,8.35,0.95,147.89999999999998,0.596,1.6
ecNi6wuCReMwy_vGskkk7RLkgPLR,MAPbI3,6.22,0.86,164.8,0.441,1.6
ecQjrwItPbQnXP5-0gk48N19ToGZ,MAPbI3,13.5,1.05,176.0,0.73,1.6
ecTCBgSafDJBwGtG_A7xFiYbbYYk,MAPbI3,13.38,1.08,183.4,0.62,1.5
ec_IeUhEe0ag9czpYLGFIShh-s05,MAPbI3,12.0,0.932,184.0,0.7,1.6
ecoJkopteb65Y-CDCqL3egnKgF2f,Cs0.15FA0.75MA0.1PbBr0.1I2.9,17.66,1.06,231.5,0.72,
ecwzaf3ERCtGvgv7Ph7IH8lJDoXL,BA2MA3Pb4I13,13.92,1.16,175.7,0.684,1.633
ecxfR8zvfG6N2TrLqDLzZNuJY58x,MAPbI3,13.3,0.987,188.0,0.71,1.6
ecz0KhAL5S8HZle7-tK2a5o1WBNj,MAPbI3,13.56,1.0,210.10000000000002,0.64,1.6
ed5HxRiZ3VLhhJUZ_FvgvRO6Pz4e,MAPbI3,8.68,,,,1.59
edIfwJJLsShOSLyolzr432fu38UB,MAPbI3,3.56,0.7120000000000001,79.80000000000001,0.626,1.6
edPRrqIF5v3QqsoUCm7sP74SSdTy,MAPbI3,7.41,0.91,156.7,0.52,1.6
edTnNdxtXpxjcj5LEt1xUyYji_ds,Cs0.1FA0.9PbI3,18.7,1.13,235.0,0.72,
edW-w1yN5snhuW-N_k6xEf0ETauy,CsPbBrI2,11.32,1.192,140.7,0.675,
edbNes6YUgDvRi8FrvCVKHLRphwD,MAPbI3,11.95,1.03,138.0,0.8,1.6
edeBAtrHunVcWUbgP_Qjr8yLEDaw,MAPbI3,11.9,1.0,205.79999999999998,0.57,1.6
edelKgFNnMxa-dP93fXbw_QxWh5J,(PEA)FASnI3,6.55,0.46,196.4,0.72,
edr2uG2LpkfDl-p2lPWaaFUEg1de,MAPbI3,16.2,,,,1.6
ee3Q5H4YdSUjA6GzAYwBNuigt_-g,Cs0.05FA0.79MA0.16PbBr0.51I2.49,13.24,0.94,209.1,0.672,
eeHfDV7n0bJA_9KIbxtL40cukKe7,MAPbI3,5.28,0.9,89.0,0.66,1.6
eeHxCjnUtcM-cCI6k4ey6CM5NywN,(3AMP)FA0.6MA2.4Pb4I13,10.16,1.09,123.80000000000001,0.7490000000000001,
